pid,L1_prime,LX_target,stim_pair,condition,referent,translation,congruence,response,rt
1001,img_koza,rocepra,img_koza-rocepra,III,image,mismatch,incongruent,correct,0.6132240000006277
1001,img_papuga,abedo,img_papuga-abedo,IIC,image,mismatch,congruent,correct,0.4918265000014798
1001,silnik,fena,silnik-fena,OIC,orthography,mismatch,congruent,correct,0.4633420000027399
1001,krowa,nuketo,krowa-nuketo,OCI,orthography,match,incongruent,correct,0.5553201000002446
1001,img_zegarek,fena,img_zegarek-fena,ICI,image,match,incongruent,correct,0.5554782
1001,zegarek,ezaja,zegarek-ezaja,OIC,orthography,mismatch,congruent,correct,0.9801032999966992
1001,kaczka,nedonim,kaczka-nedonim,OII,orthography,mismatch,incongruent,correct,0.8425889000063762
1001,img_lustro,ostana,img_lustro-ostana,IIC,image,mismatch,congruent,correct,0.9672465000039664
1001,img_parasol,ota,img_parasol-ota,ICC,image,match,congruent,correct,0.6480009999941103
1001,samolot,pakosta,samolot-pakosta,OCC,orthography,match,congruent,correct,0.4922468000004301
1001,img_mewa,lazin,img_mewa-lazin,III,image,mismatch,incongruent,correct,0.5989265000098385
1001,img_cytryna,beler,img_cytryna-beler,ICI,image,match,incongruent,correct,0.9422700999857624
1001,ziemniak,lazin,ziemniak-lazin,OIC,orthography,mismatch,congruent,correct,0.5370473000075435
1001,winda,debota,winda-debota,OCI,orthography,match,incongruent,correct,1.1589479999965988
1001,homar,deba,homar-deba,OCC,orthography,match,congruent,correct,0.5673666999937268
1001,papuga,abedo,papuga-abedo,OII,orthography,mismatch,incongruent,correct,0.5673753999872133
1001,img_kolano,obir,img_kolano-obir,IIC,image,mismatch,congruent,correct,0.5567979999905219
1001,img_krawat,tanek,img_krawat-tanek,III,image,mismatch,incongruent,correct,0.8145638999994844
1001,img_krowa,nuketo,img_krowa-nuketo,ICC,image,match,congruent,correct,0.5576483000040753
1001,krowa,lakob,krowa-lakob,OII,orthography,mismatch,incongruent,correct,0.7894227000069804
1001,img_indyk,rojon,img_indyk-rojon,III,image,mismatch,incongruent,correct,0.6290474999987055
1001,jajko,nalet,jajko-nalet,OCI,orthography,match,incongruent,correct,0.4422945999976946
1001,cytryna,beler,cytryna-beler,OCC,orthography,match,congruent,correct,0.4874801999976625
1001,img_lalka,abuset,img_lalka-abuset,IIC,image,mismatch,congruent,correct,0.6269341000006534
1001,img_ziemniak,pekom,img_ziemniak-pekom,ICI,image,match,incongruent,correct,0.4403059000032954
1001,img_dzwonek,josta,img_dzwonek-josta,ICC,image,match,congruent,correct,0.4694868000078713
1001,samolot,beler,samolot-beler,OIC,orthography,mismatch,congruent,correct,0.7216878000035649
1001,img_stopa,beler,img_stopa-beler,III,image,mismatch,incongruent,correct,0.5082111999945482
1001,skarpetka,seranak,skarpetka-seranak,OCC,orthography,match,congruent,correct,0.4145820999983698
1001,img_winda,nalet,img_winda-nalet,IIC,image,mismatch,congruent,correct,0.5242227
1001,kapelusz,izodo,kapelusz-izodo,OII,orthography,mismatch,incongruent,correct,0.6694276000052923
1001,kolano,ostana,kolano-ostana,OCI,orthography,match,incongruent,correct,0.4567424999986542
1001,img_kapelusz,stotewal,img_kapelusz-stotewal,ICC,image,match,congruent,correct,0.4286074999981792
1001,oko,pekom,oko-pekom,OIC,orthography,mismatch,congruent,incorrect,0.6419978999911109
1001,img_mewa,tanek,img_mewa-tanek,ICI,image,match,incongruent,correct,1.1359861000091769
1001,krowa,nuketo,krowa-nuketo,OCI,orthography,match,incongruent,correct,0.5758189000043785
1001,samolot,pakosta,samolot-pakosta,OCC,orthography,match,congruent,correct,0.7113461
1001,kaczka,nedonim,kaczka-nedonim,OII,orthography,mismatch,incongruent,correct,0.6649471999990055
1001,img_zegarek,fena,img_zegarek-fena,ICI,image,match,incongruent,correct,0.8529714999895077
1001,img_lustro,ostana,img_lustro-ostana,IIC,image,mismatch,congruent,correct,0.6660319000075106
1001,img_parasol,ota,img_parasol-ota,ICC,image,match,congruent,correct,0.5742504999943776
1001,zegarek,ezaja,zegarek-ezaja,OIC,orthography,mismatch,congruent,correct,0.6777892999962205
1001,img_mewa,lazin,img_mewa-lazin,III,image,mismatch,incongruent,correct,0.6161472999956459
1001,winda,debota,winda-debota,OCI,orthography,match,incongruent,correct,0.3670546999928774
1001,img_cytryna,beler,img_cytryna-beler,ICI,image,match,incongruent,correct,0.5510234999965178
1001,papuga,abedo,papuga-abedo,OII,orthography,mismatch,incongruent,correct,0.7357721999869682
1001,ziemniak,lazin,ziemniak-lazin,OIC,orthography,mismatch,congruent,correct,0.5842636999877868
1001,homar,deba,homar-deba,OCC,orthography,match,congruent,correct,0.4230103000008967
1001,img_kolano,obir,img_kolano-obir,IIC,image,mismatch,congruent,correct,0.8758908000017982
1001,img_krowa,nuketo,img_krowa-nuketo,ICC,image,match,congruent,correct,0.5604343000013614
1001,img_krawat,tanek,img_krawat-tanek,III,image,mismatch,incongruent,correct,0.6644624000036856
1001,img_dzwonek,josta,img_dzwonek-josta,ICC,image,match,congruent,correct,0.4925531000044429
1001,jajko,nalet,jajko-nalet,OCI,orthography,match,incongruent,correct,0.6009905000100844
1001,cytryna,beler,cytryna-beler,OCC,orthography,match,congruent,correct,0.4134970000013709
1001,img_ziemniak,pekom,img_ziemniak-pekom,ICI,image,match,incongruent,correct,0.6675021000119159
1001,img_lalka,abuset,img_lalka-abuset,IIC,image,mismatch,congruent,correct,0.6311003000009805
1001,img_indyk,rojon,img_indyk-rojon,III,image,mismatch,incongruent,correct,0.6054911000101129
1001,krowa,lakob,krowa-lakob,OII,orthography,mismatch,incongruent,correct,0.5805028000031598
1001,samolot,beler,samolot-beler,OIC,orthography,mismatch,congruent,correct,0.5638102000084473
1001,owca,rocepra,owca-rocepra,OIC,orthography,mismatch,congruent,correct,0.4994052999973064
1001,torba,lakob,torba-lakob,OCI,orthography,match,incongruent,correct,0.4380243000050541
1001,img_osa,sawiko,img_osa-sawiko,ICI,image,match,incongruent,correct,0.6585187000018777
1001,ziemniak,pekom,ziemniak-pekom,OCC,orthography,match,congruent,correct,0.4714428000006592
1001,img_torba,lakob,img_torba-lakob,ICC,image,match,congruent,correct,0.364028
1001,jajko,debota,jajko-debota,OII,orthography,mismatch,incongruent,correct,0.4185304999991786
1001,img_foka,obir,img_foka-obir,IIC,image,mismatch,congruent,correct,0.5202147000090918
1001,img_skarpetka,prelata,img_skarpetka-prelata,III,image,mismatch,incongruent,correct,0.6825829000008525
1001,kolano,obir,kolano-obir,OII,orthography,mismatch,incongruent,correct,0.8209756
1001,palec,tobyla,palec-tobyla,OCI,orthography,match,incongruent,correct,0.4584608999866759
1001,img_lustro,waben,img_lustro-waben,ICC,image,match,congruent,correct,0.4073977999942144
1001,kotwica,ezaja,kotwica-ezaja,OCC,orthography,match,congruent,correct,0.5103848999860929
1001,img_lotnisko,alo,img_lotnisko-alo,IIC,image,mismatch,congruent,correct,0.4707972000032896
1001,img_gazeta,techar,img_gazeta-techar,III,image,mismatch,incongruent,correct,0.6754721000033896
1001,img_homar,deba,img_homar-deba,ICI,image,match,incongruent,correct,0.4382580999954371
1001,indyk,rojon,indyk-rojon,OIC,orthography,mismatch,congruent,correct,0.6521281000023009
1001,img_ziemniak,lazin,img_ziemniak-lazin,III,image,mismatch,incongruent,correct,0.5127732999972068
1001,img_butelka,chepra,img_butelka-chepra,ICI,image,match,incongruent,correct,0.5462975999980699
1001,homar,staca,homar-staca,OIC,orthography,mismatch,congruent,correct,0.4993572999956086
1001,ucho,honisa,ucho-honisa,OCI,orthography,match,incongruent,correct,0.5586736999975983
1001,palec,abuset,palec-abuset,OII,orthography,mismatch,incongruent,correct,0.4780377999850316
1001,krawat,lazin,krawat-lazin,OCC,orthography,match,congruent,incorrect,0.4823822999896947
1001,img_dzwonek,owiza,img_dzwonek-owiza,IIC,image,mismatch,congruent,correct,0.6935942999989493
1001,img_foka,nedonim,img_foka-nedonim,ICC,image,match,congruent,correct,0.4324049999995623
1001,cebula,staca,cebula-staca,OCC,orthography,match,congruent,correct,0.7900104000000283
1001,stopa,beler,stopa-beler,OIC,orthography,mismatch,congruent,correct,0.5086676999926567
1001,fartuch,izodo,fartuch-izodo,OCI,orthography,match,incongruent,correct,0.5902924999973038
1001,img_oko,sodem,img_oko-sodem,ICI,image,match,incongruent,correct,0.6285623000003397
1001,img_kolano,ostana,img_kolano-ostana,ICC,image,match,congruent,correct,0.4422845000080997
1001,img_osa,lalum,img_osa-lalum,III,image,mismatch,incongruent,correct,0.7919013999926392
1001,img_ryba,nalet,img_ryba-nalet,IIC,image,mismatch,congruent,correct,0.5034384000027785
1001,wyspa,josta,wyspa-josta,OII,orthography,mismatch,incongruent,correct,0.7542465000005905
1001,img_papuga,abedo,img_papuga-abedo,IIC,image,mismatch,congruent,correct,0.6424115999980131
1001,img_papryka,lalum,img_papryka-lalum,ICI,image,match,incongruent,correct,0.4320991999993566
1001,parasol,ota,parasol-ota,OCI,orthography,match,incongruent,correct,0.6375718000053894
1001,papryka,lalum,papryka-lalum,OCC,orthography,match,congruent,correct,0.3785048999998253
1001,img_fartuch,izodo,img_fartuch-izodo,ICC,image,match,congruent,correct,0.5225176999956602
1001,img_koza,rocepra,img_koza-rocepra,III,image,mismatch,incongruent,correct,0.6107127999857767
1001,silnik,fena,silnik-fena,OIC,orthography,mismatch,congruent,correct,0.6256814999942435
1001,dynia,tobyla,dynia-tobyla,OII,orthography,mismatch,incongruent,correct,0.7980362000089372
1001,butelka,chepra,butelka-chepra,OCC,orthography,match,congruent,correct,0.5099651999917114
1001,img_palec,tobyla,img_palec-tobyla,ICC,image,match,congruent,correct,0.3824613000033423
1001,winda,nalet,winda-nalet,OII,orthography,mismatch,incongruent,correct,0.6296053999976721
1001,butelka,uwa,butelka-uwa,OIC,orthography,mismatch,congruent,correct,0.5004180999967502
1001,ryba,alo,ryba-alo,OCI,orthography,match,incongruent,correct,0.7492923999961931
1001,img_homar,staca,img_homar-staca,III,image,mismatch,incongruent,correct,0.5662663999974029
1001,img_gazeta,rocepra,img_gazeta-rocepra,ICI,image,match,incongruent,correct,0.7747895
1001,img_kapelusz,izodo,img_kapelusz-izodo,IIC,image,mismatch,congruent,correct,0.7834470999951009
1001,ryba,nalet,ryba-nalet,OII,orthography,mismatch,incongruent,correct,0.5838666000054218
1001,img_jajko,nalet,img_jajko-nalet,ICC,image,match,congruent,correct,0.5416544999898179
1001,koza,rojon,koza-rojon,OCC,orthography,match,congruent,correct,0.6231576999998651
1001,krawat,tanek,krawat-tanek,OIC,orthography,mismatch,congruent,correct,0.7637920999986818
1001,img_krowa,lakob,img_krowa-lakob,IIC,image,mismatch,congruent,correct,0.6428040999890072
1001,img_indyk,nanoch,img_indyk-nanoch,ICI,image,match,incongruent,correct,0.4884501000051386
1001,img_butelka,uwa,img_butelka-uwa,III,image,mismatch,incongruent,correct,0.8602919999975711
1001,dzwonek,josta,dzwonek-josta,OCI,orthography,match,incongruent,correct,0.4337790999852586
1001,skarpetka,prelata,skarpetka-prelata,OIC,orthography,mismatch,congruent,correct,0.5409550000040326
1001,img_papryka,sawiko,img_papryka-sawiko,III,image,mismatch,incongruent,correct,0.4450916999921901
1001,dzwonek,owiza,dzwonek-owiza,OII,orthography,mismatch,incongruent,correct,0.4505916000052821
1001,lotnisko,badipret,lotnisko-badipret,OCI,orthography,match,incongruent,correct,0.4950494000077015
1001,img_wyspa,owiza,img_wyspa-owiza,ICC,image,match,congruent,correct,0.4824188999918988
1001,img_jajko,debota,img_jajko-debota,IIC,image,mismatch,congruent,correct,0.5255621999967843
1001,indyk,nanoch,indyk-nanoch,OCC,orthography,match,congruent,correct,0.7839639
1001,img_skarpetka,seranak,img_skarpetka-seranak,ICI,image,match,incongruent,correct,0.4770094999985304
1001,img_lotnisko,badipret,img_lotnisko-badipret,ICC,image,match,congruent,correct,0.6492033
1001,gazeta,rocepra,gazeta-rocepra,OCC,orthography,match,congruent,correct,0.5583597999939229
1001,img_kotwica,ezaja,img_kotwica-ezaja,ICI,image,match,incongruent,incorrect,0.6216120000026422
1001,img_kaczka,nedonim,img_kaczka-nedonim,IIC,image,mismatch,congruent,correct,0.7321241999889025
1001,ucho,stotewal,ucho-stotewal,OII,orthography,mismatch,incongruent,correct,0.5900623999914387
1001,kapelusz,stotewal,kapelusz-stotewal,OCI,orthography,match,incongruent,correct,0.5408225999999559
1001,img_oko,pekom,img_oko-pekom,III,image,mismatch,incongruent,correct,0.8211818000127096
1001,koza,rocepra,koza-rocepra,OIC,orthography,mismatch,congruent,correct,0.6111382999952184
1001,img_koza,rojon,img_koza-rojon,ICI,image,match,incongruent,correct,0.4816307000000961
1001,papuga,wema,papuga-wema,OCI,orthography,match,incongruent,correct,0.9010456999967572
1001,torba,owiza,torba-owiza,OII,orthography,mismatch,incongruent,correct,0.5837877000012668
1001,mewa,lazin,mewa-lazin,OIC,orthography,mismatch,congruent,correct,0.6217647000012221
1001,img_dynia,tobyla,img_dynia-tobyla,IIC,image,mismatch,congruent,correct,0.6023627999966266
1001,owca,techar,owca-techar,OCC,orthography,match,congruent,incorrect,0.9214055000047664
1001,img_winda,debota,img_winda-debota,ICC,image,match,congruent,correct,0.4501484999927925
1001,img_kotwica,fena,img_kotwica-fena,III,image,mismatch,incongruent,correct,0.7845003
1001,lustro,ostana,lustro-ostana,OII,orthography,mismatch,incongruent,correct,0.5502584999921964
1001,dynia,abuset,dynia-abuset,OCI,orthography,match,incongruent,correct,0.6638138999987859
1001,img_samolot,beler,img_samolot-beler,III,image,mismatch,incongruent,correct,0.4918601000099443
1001,zegarek,fena,zegarek-fena,OCC,orthography,match,congruent,correct,0.6391189999994822
1001,img_ucho,honisa,img_ucho-honisa,ICC,image,match,congruent,correct,0.4109719999978551
1001,img_cebula,staca,img_cebula-staca,ICI,image,match,incongruent,correct,0.6341832999896724
1001,img_palec,abuset,img_palec-abuset,IIC,image,mismatch,congruent,correct,0.5902145000000019
1001,kotwica,fena,kotwica-fena,OIC,orthography,mismatch,congruent,correct,0.6700561999896308
1001,gazeta,techar,gazeta-techar,OIC,orthography,mismatch,congruent,correct,0.6483348999900045
1001,img_ryba,alo,img_ryba-alo,ICC,image,match,congruent,correct,0.4127382000006037
1001,img_silnik,fena,img_silnik-fena,III,image,mismatch,incongruent,correct,0.5398665999964578
1001,lotnisko,alo,lotnisko-alo,OII,orthography,mismatch,incongruent,correct,0.5978686999878846
1001,img_parasol,izodo,img_parasol-izodo,IIC,image,mismatch,congruent,correct,0.5794775000103982
1001,osa,sawiko,osa-sawiko,OCC,orthography,match,congruent,correct,0.8361626999976579
1001,wyspa,owiza,wyspa-owiza,OCI,orthography,match,incongruent,correct,0.5917678999976488
1001,img_silnik,prelata,img_silnik-prelata,ICI,image,match,incongruent,correct,0.5038627000030829
1001,kaczka,obir,kaczka-obir,OCI,orthography,match,incongruent,correct,0.9212091000081272
1001,cytryna,pakosta,cytryna-pakosta,OIC,orthography,mismatch,congruent,correct,0.6681872000044677
1001,img_kaczka,obir,img_kaczka-obir,ICC,image,match,congruent,correct,0.4218931999930646
1001,stopa,uwa,stopa-uwa,OCC,orthography,match,congruent,correct,0.6285293999972055
1001,img_zegarek,ezaja,img_zegarek-ezaja,III,image,mismatch,incongruent,correct,0.6332928000047104
1001,img_torba,owiza,img_torba-owiza,IIC,image,mismatch,congruent,correct,0.4709887999924831
1001,img_stopa,uwa,img_stopa-uwa,ICI,image,match,incongruent,correct,0.5388810000004014
1001,foka,obir,foka-obir,OII,orthography,mismatch,incongruent,correct,0.5096723999886308
1001,fartuch,ota,fartuch-ota,OII,orthography,mismatch,incongruent,correct,0.6383946999994805
1001,img_cytryna,pakosta,img_cytryna-pakosta,III,image,mismatch,incongruent,correct,0.7960566999972798
1001,papryka,sawiko,papryka-sawiko,OIC,orthography,mismatch,congruent,correct,0.6510632999998052
1001,foka,nedonim,foka-nedonim,OCI,orthography,match,incongruent,correct,0.4955117999925278
1001,img_papuga,wema,img_papuga-wema,ICC,image,match,congruent,correct,0.6096362999960547
1001,img_samolot,pakosta,img_samolot-pakosta,ICI,image,match,incongruent,correct,0.4876909000013256
1001,img_ucho,stotewal,img_ucho-stotewal,IIC,image,mismatch,congruent,correct,0.6276091000036104
1001,silnik,prelata,silnik-prelata,OCC,orthography,match,congruent,correct,0.4977018999925349
1001,parasol,izodo,parasol-izodo,OII,orthography,mismatch,incongruent,correct,0.6281133000011323
1001,img_lalka,abedo,img_lalka-abedo,ICC,image,match,congruent,correct,0.4491644000081578
1001,img_owca,techar,img_owca-techar,ICI,image,match,incongruent,correct,0.5207596000109334
1001,oko,sodem,oko-sodem,OCC,orthography,match,congruent,correct,0.9274505999928806
1001,lustro,waben,lustro-waben,OCI,orthography,match,incongruent,correct,0.4967585999984294
1001,osa,lalum,osa-lalum,OIC,orthography,mismatch,congruent,correct,0.8034522000089055
1001,img_fartuch,ota,img_fartuch-ota,IIC,image,mismatch,congruent,correct,0.5498502999980701
1001,img_cebula,sawiko,img_cebula-sawiko,III,image,mismatch,incongruent,correct,0.6709353000042029
1001,img_owca,rocepra,img_owca-rocepra,III,image,mismatch,incongruent,correct,0.6111303
1001,mewa,tanek,mewa-tanek,OCC,orthography,match,congruent,correct,0.5151771000091685
1001,img_dynia,abuset,img_dynia-abuset,ICC,image,match,congruent,correct,0.5808109000063268
1001,img_krawat,lazin,img_krawat-lazin,ICI,image,match,incongruent,correct,0.5484635000029812
1001,lalka,abedo,lalka-abedo,OCI,orthography,match,incongruent,correct,0.5099735
1001,cebula,sawiko,cebula-sawiko,OIC,orthography,mismatch,congruent,correct,1.200623600001563
1001,img_wyspa,josta,img_wyspa-josta,IIC,image,mismatch,congruent,correct,0.9670297999982722
1001,lalka,abuset,lalka-abuset,OII,orthography,mismatch,incongruent,correct,0.6796311999933096
